period,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WND
2024-01-10 19:00:00,,90836.0,,161371.0,92474.0,,332.0,6865.0,,,43661.0,,,23631.0,75840.0
2024-01-10 20:00:00,,88493.0,,160113.0,92462.0,,328.0,5697.0,,,42980.0,,,21640.0,74183.0
2024-01-10 21:00:00,,88489.0,,165203.0,92441.0,,327.0,5005.0,,,39407.0,,,22102.0,70516.0
2024-01-10 22:00:00,,89192.0,,171498.0,92466.0,,322.0,5249.0,,,33773.0,,,26936.0,67985.0
2024-01-10 23:00:00,,93811.0,,183199.0,92490.0,,359.0,6983.0,,,25466.0,,,28678.0,64804.0
2024-01-11 00:00:00,,103404.0,,199143.0,92522.0,,369.0,8378.0,,,13751.0,,,32326.0,59047.0
2024-01-11 01:00:00,,110865.0,,203874.0,92575.0,,317.0,10182.0,,,6842.0,,,35755.0,57299.0
2024-01-11 02:00:00,,113528.0,,205927.0,92559.0,,326.0,12106.0,,,1485.0,,,36321.0,55290.0
2024-01-11 03:00:00,,112405.0,,202701.0,92568.0,,324.0,12478.0,,,360.0,,,34120.0,56655.0
2024-01-11 04:00:00,,107400.0,,192784.0,92534.0,,322.0,11784.0,,,259.0,,,31856.0,58821.0
2024-01-11 05:00:00,,97639.0,,180957.0,92979.0,,315.0,10746.0,,,131.0,,,28731.0,63585.0
2024-01-11 06:00:00,,96885.0,,178083.0,92562.0,,327.0,10290.0,,,121.0,,,27337.0,61064.0
2024-01-11 07:00:00,,93971.0,,172978.0,92605.0,,335.0,9255.0,,,6.0,,,26321.0,63113.0
2024-01-11 08:00:00,,88888.0,,168912.0,92610.0,,334.0,8611.0,,,-82.0,,,25269.0,68368.0
2024-01-11 09:00:00,,86322.0,,167502.0,92602.0,,336.0,8299.0,,,-5.0,,,23592.0,72071.0
2024-01-11 10:00:00,,86202.0,,170659.0,92593.0,,338.0,8447.0,,,-13.0,,,23914.0,77186.0
2024-01-11 11:00:00,,88772.0,,179958.0,92563.0,,338.0,8093.0,,,-4.0,,,26629.0,77957.0
2024-01-11 12:00:00,,95474.0,,192619.0,92487.0,,345.0,8442.0,,,-8.0,,,31345.0,78547.0
2024-01-11 13:00:00,,101931.0,,203185.0,92478.0,,398.0,9284.0,,,1167.0,,,33892.0,79053.0
2024-01-11 14:00:00,,102769.0,,201875.0,92461.0,,385.0,9951.0,,,5221.0,,,33135.0,79793.0
2024-01-11 15:00:00,,99781.0,,195129.0,92491.0,,342.0,10257.0,,,12503.0,,,32160.0,77175.0
2024-01-11 16:00:00,,96278.0,,185110.0,92470.0,,325.0,11137.0,,,21845.0,,,30627.0,71233.0
2024-01-11 17:00:00,,93668.0,,176081.0,92557.0,,324.0,10949.0,,,29739.0,,,28382.0,66492.0
2024-01-11 18:00:00,,92465.0,,166478.0,92683.0,,325.0,7800.0,,,35280.0,,,25820.0,65511.0
2024-01-11 19:00:00,,91912.0,,161105.0,92843.0,,335.0,7169.0,,,35689.0,,,24046.0,65096.0
2024-01-11 20:00:00,,91380.0,,156909.0,92947.0,,327.0,6475.0,,,34274.0,,,22918.0,64672.0
2024-01-11 21:00:00,,91042.0,,160978.0,93056.0,,327.0,6077.0,,,30243.0,,,22912.0,63375.0
2024-01-11 22:00:00,,91701.0,,166781.0,93172.0,,329.0,6073.0,,,25819.0,,,25771.0,64612.0
2024-01-11 23:00:00,,94726.0,,175473.0,93321.0,,315.0,6568.0,,,21278.0,,,29324.0,66373.0
2024-01-12 00:00:00,,99957.0,,182237.0,93370.0,,367.0,7846.0,,,14753.0,,,32671.0,67691.0
2024-01-12 01:00:00,,103489.0,,187792.0,93575.0,,376.0,9778.0,,,8787.0,,,32995.0,70034.0
2024-01-12 02:00:00,,101466.0,,190202.0,93761.0,,335.0,11381.0,,,2134.0,,,33147.0,74238.0
2024-01-12 03:00:00,,98672.0,,185233.0,93896.0,,330.0,12221.0,,,408.0,,,32809.0,77897.0
2024-01-12 04:00:00,,95517.0,,178865.0,93917.0,,329.0,11180.0,,,289.0,,,30921.0,77859.0
2024-01-12 05:00:00,,88018.0,,169238.0,93594.0,,332.0,10181.0,,,158.0,,,29269.0,80443.0
2024-01-12 06:00:00,,87268.0,,165282.0,94161.0,,482.0,9746.0,,,155.0,,,26541.0,79401.0
2024-01-12 07:00:00,,85377.0,,159424.0,94304.0,,569.0,9374.0,,,24.0,,,23683.0,78908.0
2024-01-12 08:00:00,,84378.0,,156463.0,94476.0,,560.0,9082.0,,,-35.0,,,21980.0,78160.0
2024-01-12 09:00:00,,83404.0,,154603.0,94601.0,,503.0,8114.0,,,-39.0,,,21354.0,79054.0
2024-01-12 10:00:00,,83790.0,,157554.0,94672.0,,560.0,7814.0,,,-41.0,,,22111.0,81971.0
2024-01-12 11:00:00,,86550.0,,165399.0,94713.0,,541.0,8404.0,,,-44.0,,,24945.0,83412.0
2024-01-12 12:00:00,,90979.0,,174327.0,94754.0,,785.0,9399.0,,,-117.0,,,28737.0,86756.0
2024-01-12 13:00:00,,95578.0,,185188.0,94786.0,,539.0,10881.0,,,822.0,,,31917.0,86802.0
2024-01-12 14:00:00,,99793.0,,186339.0,94659.0,,567.0,11336.0,,,3483.0,,,32305.0,86002.0
2024-01-12 15:00:00,,99773.0,,182314.0,94508.0,,424.0,11495.0,,,10467.0,,,33492.0,83930.0
2024-01-12 16:00:00,,96491.0,,176481.0,94528.0,,418.0,11675.0,,,20738.0,,,33422.0,84096.0
2024-01-12 17:00:00,,92904.0,,172364.0,94481.0,,443.0,10969.0,,,29185.0,,,31722.0,84268.0
2024-01-12 18:00:00,,92208.0,,166477.0,94385.0,,423.0,8911.0,,,35515.0,,,29857.0,84656.0
2024-01-12 19:00:00,,92168.0,,165154.0,94220.0,,347.0,8536.0,,,34771.0,,,28844.0,85023.0
2024-01-12 20:00:00,,92410.0,,166258.0,94368.0,,344.0,7299.0,,,31462.0,,,27895.0,85355.0
2024-01-12 21:00:00,,91443.0,,169934.0,94360.0,,324.0,6485.0,,,28991.0,,,28126.0,84589.0
2024-01-12 22:00:00,,91486.0,,175484.0,94292.0,,320.0,5808.0,,,26427.0,,,30013.0,83681.0
2024-01-12 23:00:00,,93536.0,,183147.0,94297.0,,307.0,7285.0,,,22524.0,,,31133.0,79948.0
2024-01-13 00:00:00,,100255.0,,195508.0,94512.0,,308.0,8606.0,,,13772.0,,,33396.0,71938.0
2024-01-13 01:00:00,,106990.0,,201606.0,94552.0,,291.0,10185.0,,,6586.0,,,35910.0,65194.0
2024-01-13 02:00:00,,104909.0,,201078.0,94550.0,,285.0,11589.0,,,1853.0,,,36673.0,65589.0
2024-01-13 03:00:00,,101728.0,,197875.0,94492.0,,289.0,12628.0,,,227.0,,,35914.0,67004.0
2024-01-13 04:00:00,,99073.0,,190303.0,94371.0,,290.0,12346.0,,,239.0,,,35047.0,67597.0
2024-01-13 05:00:00,,98018.0,,189071.0,93984.0,,333.0,11472.0,,,210.0,,,33105.0,66045.0
2024-01-13 06:00:00,,94456.0,,171983.0,94205.0,,287.0,10957.0,,,107.0,,,30408.0,71610.0
2024-01-13 07:00:00,,93093.0,,164549.0,94327.0,,282.0,10194.0,,,-21.0,,,27101.0,73222.0
2024-01-13 08:00:00,,90307.0,,159219.0,94486.0,,283.0,9291.0,,,-69.0,,,25344.0,75049.0
2024-01-13 09:00:00,,89186.0,,160184.0,94556.0,,286.0,8563.0,,,-48.0,,,24670.0,77684.0
2024-01-13 10:00:00,,89828.0,,159468.0,94574.0,,290.0,8875.0,,,-42.0,,,24014.0,77838.0
2024-01-13 11:00:00,,91909.0,,162864.0,94651.0,,289.0,8886.0,,,-46.0,,,23623.0,79424.0
2024-01-13 12:00:00,,95335.0,,170433.0,94801.0,,290.0,9340.0,,,-41.0,,,25458.0,80455.0
2024-01-13 13:00:00,,99447.0,,176298.0,94889.0,,295.0,9683.0,,,1060.0,,,27920.0,81288.0
2024-01-13 14:00:00,,103187.0,,178883.0,94876.0,,291.0,10195.0,,,5533.0,,,30243.0,82161.0
2024-01-13 15:00:00,,102608.0,,178901.0,94878.0,,291.0,10456.0,,,14664.0,,,31715.0,82331.0
2024-01-13 16:00:00,,104005.0,,169110.0,94862.0,,287.0,10343.0,,,23517.0,,,32486.0,79859.0
2024-01-13 17:00:00,,105807.0,,158254.0,94872.0,,285.0,9350.0,,,30467.0,,,31390.0,78918.0
2024-01-13 18:00:00,,102540.0,,150806.0,94816.0,,288.0,7365.0,,,36072.0,,,30483.0,78943.0
2024-01-13 19:00:00,,99478.0,,147071.0,94819.0,,288.0,6921.0,,,36669.0,,,30061.0,77576.0
2024-01-13 20:00:00,,96727.0,,148073.0,94829.0,,277.0,6196.0,,,34758.0,,,30012.0,75921.0
2024-01-13 21:00:00,,97552.0,,151196.0,94858.0,,278.0,5332.0,,,29676.0,,,30389.0,75029.0
2024-01-13 22:00:00,,101859.0,,158552.0,94840.0,,278.0,5315.0,,,23089.0,,,32171.0,75215.0
2024-01-13 23:00:00,,108371.0,,164979.0,94879.0,,379.0,6943.0,,,16373.0,,,33969.0,75330.0
2024-01-14 00:00:00,,113189.0,,173247.0,94875.0,,339.0,7813.0,,,10178.0,,,38372.0,78450.0
2024-01-14 01:00:00,,118154.0,,179013.0,94822.0,,334.0,9438.0,,,6012.0,,,39547.0,80704.0
2024-01-14 02:00:00,,119975.0,,181842.0,94590.0,,354.0,10952.0,,,1562.0,,,39928.0,80067.0
2024-01-14 03:00:00,,120712.0,,180501.0,94381.0,,340.0,12238.0,,,254.0,,,39697.0,78646.0
2024-01-14 04:00:00,,120177.0,,179435.0,94398.0,,307.0,11670.0,,,215.0,,,38321.0,75527.0
2024-01-14 05:00:00,,114250.0,,169594.0,93987.0,,314.0,11199.0,,,196.0,,,36021.0,71610.0
2024-01-14 06:00:00,,119269.0,,170908.0,94599.0,,315.0,11572.0,,,80.0,,,32897.0,69260.0
2024-01-14 07:00:00,,118782.0,,171377.0,94696.0,,307.0,10788.0,,,56.0,,,29947.0,67579.0
2024-01-14 08:00:00,,120508.0,,170479.0,94683.0,,316.0,9912.0,,,-28.0,,,28283.0,66217.0
2024-01-14 09:00:00,,123244.0,,170479.0,94718.0,,311.0,9783.0,,,-27.0,,,27682.0,63337.0
2024-01-14 10:00:00,,125081.0,,174127.0,94764.0,,333.0,9331.0,,,-18.0,,,27557.0,60086.0
2024-01-14 11:00:00,,128502.0,,179205.0,94908.0,,333.0,8921.0,,,-43.0,,,28811.0,58046.0
2024-01-14 12:00:00,,131336.0,,186966.0,94928.0,,371.0,9285.0,,,-51.0,,,30908.0,56157.0
2024-01-14 13:00:00,,134565.0,,195770.0,94989.0,,551.0,10265.0,,,1159.0,,,33423.0,53284.0
2024-01-14 14:00:00,,134310.0,,200551.0,94984.0,,761.0,11286.0,,,5894.0,,,34478.0,50206.0
2024-01-14 15:00:00,,132093.0,,198445.0,94945.0,,998.0,11080.0,,,14172.0,,,33904.0,47879.0
2024-01-14 16:00:00,,126395.0,,196607.0,94973.0,,1068.0,11286.0,,,22260.0,,,33709.0,43782.0
2024-01-14 17:00:00,,122833.0,,193515.0,94912.0,,1035.0,10035.0,,,28860.0,,,33766.0,43658.0
2024-01-14 18:00:00,,121641.0,,189528.0,94897.0,,1212.0,8604.0,,,36268.0,,,31839.0,41410.0
2024-01-14 19:00:00,,119704.0,,188628.0,94892.0,,1191.0,7476.0,,,39121.0,,,31067.0,40013.0
2024-01-14 20:00:00,,118657.0,,186356.0,94862.0,,1097.0,5221.0,,,39062.0,,,29576.0,41345.0
2024-01-14 21:00:00,,120439.0,,191114.0,94899.0,,1258.0,4943.0,,,35675.0,,,29188.0,42028.0
2024-01-14 22:00:00,,125935.0,,197477.0,94899.0,,1455.0,5713.0,,,29378.0,,,29817.0,41906.0
2024-01-14 23:00:00,,131895.0,,206516.0,94932.0,,1720.0,7389.0,,,21731.0,,,32601.0,41980.0
2024-01-15 00:00:00,,136669.0,,215359.0,94899.0,,1939.0,8031.0,,,12922.0,,,36725.0,42220.0
2024-01-15 01:00:00,,138415.0,,222222.0,94896.0,,1794.0,10496.0,,,6717.0,,,39916.0,45715.0
2024-01-15 02:00:00,,138291.0,,224442.0,94883.0,,1731.0,11132.0,,,1646.0,,,39966.0,47828.0
2024-01-15 03:00:00,,137537.0,,222085.0,94886.0,,1421.0,12446.0,,,273.0,,,39469.0,48432.0
2024-01-15 04:00:00,,136109.0,,216840.0,94853.0,,1336.0,11970.0,,,221.0,,,37634.0,47599.0
2024-01-15 05:00:00,,126430.0,,207513.0,94788.0,,734.0,11393.0,,,160.0,,,34775.0,51254.0
2024-01-15 06:00:00,,134199.0,,210921.0,94883.0,,1070.0,10212.0,,,117.0,,,32256.0,43049.0
2024-01-15 07:00:00,,133280.0,,208625.0,94939.0,,1045.0,9957.0,,,36.0,,,28851.0,40398.0
2024-01-15 08:00:00,,133104.0,,207287.0,94931.0,,955.0,9025.0,,,-40.0,,,27002.0,39140.0
2024-01-15 09:00:00,,134182.0,,209362.0,94918.0,,731.0,8857.0,,,-14.0,,,25064.0,36755.0
2024-01-15 10:00:00,,134999.0,,213083.0,94984.0,,1001.0,8835.0,,,-74.0,,,24882.0,35715.0
2024-01-15 11:00:00,,136780.0,,221452.0,94965.0,,1619.0,9786.0,,,-48.0,,,27432.0,34375.0
2024-01-15 12:00:00,,138177.0,,234538.0,94990.0,,1680.0,10279.0,,,-38.0,,,32174.0,33821.0
2024-01-15 13:00:00,,140032.0,,243033.0,94992.0,,2283.0,11284.0,,,486.0,,,36227.0,33727.0
2024-01-15 14:00:00,,141909.0,,248218.0,94981.0,,2329.0,12539.0,,,4000.0,,,39347.0,33955.0
2024-01-15 15:00:00,,141987.0,,245319.0,94947.0,,2342.0,13365.0,,,11274.0,,,39791.0,34277.0
2024-01-15 16:00:00,,139809.0,,238462.0,94913.0,,2221.0,14231.0,,,20265.0,,,38710.0,34950.0
2024-01-15 17:00:00,,137962.0,,234124.0,94905.0,,1801.0,14131.0,,,27203.0,,,38139.0,35117.0
2024-01-15 18:00:00,,136770.0,,228023.0,94890.0,,1472.0,10704.0,,,33181.0,,,35943.0,37032.0
2024-01-15 19:00:00,,136689.0,,223437.0,94874.0,,1364.0,10005.0,,,34302.0,,,33478.0,39842.0
2024-01-15 20:00:00,,134745.0,,219790.0,94892.0,,1434.0,10236.0,,,32547.0,,,31452.0,44362.0
2024-01-15 21:00:00,,133044.0,,217462.0,94867.0,,1623.0,10327.0,,,30337.0,,,31263.0,49769.0
2024-01-15 22:00:00,,134929.0,,219862.0,94930.0,,1962.0,10087.0,,,25328.0,,,34330.0,54631.0
2024-01-15 23:00:00,,136350.0,,225937.0,94909.0,,1926.0,10162.0,,,19280.0,,,36799.0,58840.0
2024-01-16 00:00:00,,139953.0,,231221.0,94765.0,,1532.0,10004.0,,,12068.0,,,40091.0,65308.0
2024-01-16 01:00:00,,141155.0,,235383.0,94529.0,,1491.0,10950.0,,,6292.0,,,41215.0,67982.0
2024-01-16 02:00:00,,140895.0,,234451.0,94401.0,,1535.0,13467.0,,,1525.0,,,41646.0,67717.0
2024-01-16 03:00:00,,139506.0,,228791.0,94404.0,,1698.0,14417.0,,,336.0,,,39721.0,68055.0
2024-01-16 04:00:00,,137772.0,,219441.0,94402.0,,1546.0,13556.0,,,304.0,,,36852.0,68973.0
2024-01-16 05:00:00,,134573.0,,207160.0,94942.0,,1368.0,12222.0,,,185.0,,,34204.0,69547.0
2024-01-16 06:00:00,,134513.0,,203806.0,94591.0,,1493.0,11734.0,,,7.0,,,31281.0,67073.0
2024-01-16 07:00:00,,132479.0,,203276.0,94535.0,,1345.0,11086.0,,,31.0,,,27663.0,61663.0
2024-01-16 08:00:00,,131914.0,,205471.0,94689.0,,1416.0,9963.0,,,-28.0,,0.0,25783.0,57308.0
2024-01-16 09:00:00,,132519.0,,209700.0,94786.0,,1496.0,9547.0,,,-94.0,,0.0,24647.0,54610.0
2024-01-16 10:00:00,,133387.0,,215017.0,94866.0,,1627.0,10792.0,,,-49.0,,0.0,24325.0,52776.0
2024-01-16 11:00:00,,135664.0,,225172.0,94916.0,,1714.0,10996.0,,,-39.0,,0.0,26765.0,51613.0
2024-01-16 12:00:00,,138750.0,,237312.0,94989.0,,2200.0,11502.0,,,-6.0,,0.0,33073.0,50488.0
2024-01-16 13:00:00,,141169.0,,251935.0,94902.0,,2344.0,12960.0,,,229.0,,0.0,37252.0,49177.0
2024-01-16 14:00:00,,142661.0,,259897.0,94971.0,,2534.0,13597.0,,,1687.0,,0.0,39456.0,49335.0
2024-01-16 15:00:00,,142941.0,,259627.0,94988.0,,2241.0,13416.0,,,9287.0,,0.0,41964.0,48881.0
2024-01-16 16:00:00,,142638.0,,252494.0,94958.0,,2578.0,14146.0,,,21672.0,,0.0,40968.0,47077.0
2024-01-16 17:00:00,,141708.0,,243898.0,94939.0,,2759.0,13595.0,,,31172.0,,0.0,37683.0,45752.0
2024-01-16 18:00:00,,141181.0,,237646.0,94883.0,,2672.0,12105.0,,,37514.0,,0.0,35980.0,45417.0
2024-01-16 19:00:00,,140904.0,,228667.0,94855.0,,2686.0,10701.0,,,39485.0,,0.0,33908.0,44977.0
2024-01-16 20:00:00,,139099.0,,221221.0,94862.0,,2481.0,9861.0,,,40291.0,,0.0,31844.0,45319.0
2024-01-16 21:00:00,,136212.0,,219569.0,94889.0,,2307.0,9250.0,,,40535.0,,0.0,30475.0,45642.0
2024-01-16 22:00:00,,135133.0,,223664.0,94938.0,,2309.0,9443.0,,,38217.0,,0.0,33865.0,45833.0
2024-01-16 23:00:00,,137499.0,,235935.0,94955.0,,2420.0,10637.0,,,29095.0,,0.0,36806.0,47945.0
2024-01-17 00:00:00,,140816.0,,253568.0,94929.0,,2928.0,11655.0,,,14494.0,,0.0,41599.0,50859.0
2024-01-17 01:00:00,,142139.0,,263184.0,94942.0,,2870.0,13714.0,,,6736.0,,0.0,44129.0,55695.0
2024-01-17 02:00:00,,141592.0,,263902.0,94956.0,,2799.0,15511.0,,,2017.0,,0.0,45620.0,59984.0
2024-01-17 03:00:00,,139934.0,,256316.0,94958.0,,2767.0,15899.0,,,316.0,,0.0,43061.0,63683.0
2024-01-17 04:00:00,,138346.0,,248747.0,94895.0,,2611.0,14878.0,,,563.0,,0.0,39489.0,66343.0
2024-01-17 05:00:00,,137787.0,,235809.0,94240.0,,2002.0,13342.0,,,405.0,,0.0,35612.0,63450.0
2024-01-17 06:00:00,,134152.0,,235889.0,94599.0,,2429.0,12802.0,,,94.0,,0.0,33308.0,70883.0
2024-01-17 07:00:00,,133394.0,,230535.0,94483.0,,2429.0,11745.0,,,30.0,,0.0,29693.0,73087.0
2024-01-17 08:00:00,,131838.0,,228162.0,94370.0,,2690.0,11331.0,,,-51.0,,,29117.0,74025.0
2024-01-17 09:00:00,,132747.0,,228376.0,94382.0,,3369.0,10470.0,,,-57.0,,,29534.0,74106.0
2024-01-17 10:00:00,,133376.0,,231778.0,94488.0,,4122.0,11072.0,,,-70.0,,,30303.0,74346.0
2024-01-17 11:00:00,,135392.0,,241044.0,94522.0,,6102.0,10667.0,,,-317.0,,,33096.0,74489.0
2024-01-17 12:00:00,,138050.0,,257339.0,94502.0,,7439.0,10990.0,,,-241.0,,,36333.0,74388.0
2024-01-17 13:00:00,,140524.0,,270275.0,94491.0,,7057.0,12272.0,,,1279.0,,,40940.0,72819.0
2024-01-17 14:00:00,,142032.0,,269291.0,94470.0,,6448.0,12838.0,,,7645.0,,,40501.0,71813.0
2024-01-17 15:00:00,,140878.0,,254569.0,94456.0,,3962.0,13289.0,,,19118.0,,,40007.0,69069.0
2024-01-17 16:00:00,,138077.0,,239824.0,94455.0,,2623.0,13528.0,,,28746.0,,,37736.0,65813.0
2024-01-17 17:00:00,,135395.0,,228715.0,94448.0,,1779.0,11959.0,,,34396.0,,,35315.0,63995.0
2024-01-17 18:00:00,,133749.0,,215552.0,94420.0,,1559.0,10055.0,,,39575.0,,,31992.0,61588.0
2024-01-17 19:00:00,,130420.0,,201511.0,94430.0,,1493.0,9189.0,,,42153.0,,,30077.0,61716.0
2024-01-17 20:00:00,,127729.0,,195607.0,94380.0,,1492.0,8331.0,,,42068.0,,,28172.0,60611.0
2024-01-17 21:00:00,,126760.0,,197481.0,94373.0,,1518.0,7219.0,,,37852.0,,,26969.0,59582.0
2024-01-17 22:00:00,,128269.0,,205469.0,94408.0,,1566.0,8008.0,,,29354.0,,,30127.0,57959.0
2024-01-17 23:00:00,,132920.0,,222914.0,94395.0,,1630.0,8359.0,,,19447.0,,,33075.0,57461.0
2024-01-18 00:00:00,,138832.0,,234107.0,94364.0,,1681.0,10051.0,,,11258.0,,,37628.0,57451.0
2024-01-18 01:00:00,,142074.0,,241553.0,94365.0,,1780.0,11585.0,,,6762.0,,,38271.0,58134.0
2024-01-18 02:00:00,,142367.0,,242683.0,94349.0,,1460.0,13298.0,,,2006.0,,,39075.0,59751.0
2024-01-18 03:00:00,,141760.0,,238452.0,94273.0,,1461.0,14028.0,,,423.0,,,37813.0,59531.0
2024-01-18 04:00:00,,139247.0,,230917.0,94254.0,,1112.0,13221.0,,,332.0,,,33923.0,59044.0
2024-01-18 05:00:00,,136613.0,,222862.0,94251.0,,1578.0,11776.0,,,43.0,,,31588.0,62103.0
2024-01-18 06:00:00,,135145.0,,216876.0,94141.0,,602.0,11021.0,,,41.0,,,28194.0,58903.0
2024-01-18 07:00:00,,134354.0,,212032.0,93932.0,,537.0,10349.0,,,22.0,,,26155.0,55563.0
2024-01-18 08:00:00,,133778.0,,210290.0,93903.0,,564.0,10146.0,,,15.0,,,24604.0,53789.0
2024-01-18 09:00:00,,132530.0,,211215.0,93850.0,,694.0,10080.0,,,-91.0,,,23700.0,52381.0
2024-01-18 10:00:00,,132642.0,,216302.0,93695.0,,1116.0,10124.0,,,-108.0,,,24581.0,50473.0
2024-01-18 11:00:00,,134768.0,,225007.0,93797.0,,2750.0,10511.0,,,-231.0,,,27970.0,48463.0
2024-01-18 12:00:00,,138333.0,,237241.0,93801.0,,4192.0,11419.0,,,-177.0,,,34201.0,46104.0
2024-01-18 13:00:00,,141702.0,,247241.0,93785.0,,3736.0,12179.0,,,1310.0,,,37295.0,45713.0
2024-01-18 14:00:00,,143660.0,,246851.0,93785.0,,2915.0,12753.0,,,5911.0,,,37637.0,44218.0
2024-01-18 15:00:00,,140968.0,,237429.0,93768.0,,1836.0,13361.0,,,15398.0,,,35054.0,41389.0
2024-01-18 16:00:00,,134948.0,,226411.0,93723.0,,680.0,13913.0,,,27628.0,,,32990.0,34776.0
2024-01-18 17:00:00,,131109.0,,218994.0,93766.0,,814.0,12458.0,,,35421.0,,,30296.0,29009.0
2024-01-18 18:00:00,,126971.0,,211057.0,93824.0,,942.0,9792.0,,,40837.0,,,28281.0,28324.0
2024-01-18 19:00:00,,124543.0,,201770.0,93804.0,,1036.0,8575.0,,,41338.0,,,26807.0,30496.0
2024-01-18 20:00:00,,122515.0,,195629.0,93830.0,,1062.0,7606.0,,,39763.0,,,25984.0,34175.0
2024-01-18 21:00:00,,119662.0,,194320.0,93891.0,,1098.0,7201.0,,,35628.0,,,26079.0,39399.0
2024-01-18 22:00:00,,116956.0,,197691.0,94000.0,,1088.0,7799.0,,,30355.0,,,28020.0,43529.0
2024-01-18 23:00:00,,117798.0,,205458.0,94044.0,,1134.0,8958.0,,,24925.0,,,29220.0,46166.0
2024-01-19 00:00:00,,123527.0,,218762.0,94108.0,,1079.0,10439.0,,,13310.0,,,30080.0,47267.0
2024-01-19 01:00:00,,126961.0,,221076.0,94107.0,,1023.0,11618.0,,,5362.0,,,31150.0,51121.0
2024-01-19 02:00:00,,124810.0,,218811.0,94204.0,,919.0,13076.0,,,1384.0,,,32363.0,54693.0
2024-01-19 03:00:00,,122133.0,,212598.0,94282.0,,755.0,13939.0,,,432.0,,,31515.0,57567.0
2024-01-19 04:00:00,,117523.0,,202105.0,94358.0,,577.0,12856.0,,,280.0,,,29447.0,59910.0
2024-01-19 05:00:00,,114955.0,,199647.0,94472.0,,745.0,12176.0,,,304.0,,,26964.0,66448.0
2024-01-19 06:00:00,,107058.0,,182954.0,94475.0,,418.0,10431.0,,,69.0,,,23341.0,68022.0
2024-01-19 07:00:00,,104690.0,,178340.0,94528.0,,332.0,10151.0,,,-33.0,,,20672.0,68494.0
2024-01-19 08:00:00,,103429.0,,175179.0,94539.0,,318.0,9029.0,,,-41.0,,,19218.0,69063.0
2024-01-19 09:00:00,,103847.0,,174564.0,94580.0,,313.0,8135.0,,,-18.0,,,18896.0,70307.0
2024-01-19 10:00:00,,105136.0,,177291.0,94557.0,,318.0,8735.0,,,-54.0,,,18230.0,71051.0
2024-01-19 11:00:00,,105609.0,,186191.0,94665.0,,322.0,9234.0,,,-93.0,,,19644.0,73082.0
2024-01-19 12:00:00,,112134.0,,198874.0,94740.0,,361.0,9352.0,,,-378.0,,,24120.0,73969.0
2024-01-19 13:00:00,,119090.0,,210650.0,94763.0,,399.0,10485.0,,,-47.0,,,28783.0,73716.0
2024-01-19 14:00:00,,124849.0,,217005.0,94790.0,,432.0,11342.0,,,2927.0,,,30669.0,71996.0
2024-01-19 15:00:00,,123157.0,,215800.0,94732.0,,416.0,11479.0,,,14769.0,,,33668.0,67775.0
2024-01-19 16:00:00,,119051.0,,206501.0,94610.0,,447.0,10975.0,,,27496.0,,,34078.0,65976.0
2024-01-19 17:00:00,,119034.0,,202307.0,94628.0,,404.0,10267.0,,,34249.0,,,31499.0,62035.0
2024-01-19 18:00:00,,118945.0,,199911.0,94711.0,,417.0,8857.0,,,38416.0,,,28577.0,58530.0
2024-01-19 19:00:00,,117974.0,,197600.0,94730.0,,488.0,8015.0,,,40192.0,,,26972.0,55010.0
2024-01-19 20:00:00,,117256.0,,194740.0,94746.0,,481.0,7088.0,,,40223.0,,,25845.0,53056.0
2024-01-19 21:00:00,,115837.0,,197157.0,94538.0,,478.0,6001.0,,,38829.0,,,26370.0,51707.0
2024-01-19 22:00:00,,118944.0,,203424.0,94648.0,,562.0,6753.0,,,34184.0,,,29758.0,49195.0
2024-01-19 23:00:00,,125735.0,,218074.0,94729.0,,627.0,8655.0,,,22935.0,,,32531.0,45400.0
2024-01-20 00:00:00,,134328.0,,234082.0,94770.0,,650.0,11497.0,,,8872.0,,,33785.0,43460.0
2024-01-20 01:00:00,,139908.0,,241468.0,94730.0,,641.0,12266.0,,,3128.0,,,34480.0,43746.0
2024-01-20 02:00:00,,138234.0,,242169.0,94682.0,,641.0,13002.0,,,945.0,,,35101.0,46503.0
2024-01-20 03:00:00,,137407.0,,239008.0,94772.0,,641.0,13427.0,,,350.0,,,34025.0,48204.0
2024-01-20 04:00:00,,135317.0,,235368.0,94844.0,,650.0,12067.0,,,69.0,,,32406.0,47402.0
2024-01-20 05:00:00,,130644.0,,230096.0,94861.0,,429.0,11220.0,,,-26.0,,,30063.0,42549.0
2024-01-20 06:00:00,,132269.0,,230612.0,94914.0,,344.0,9867.0,,,138.0,,,27890.0,44155.0
2024-01-20 07:00:00,,133035.0,,227969.0,94895.0,,346.0,9796.0,,,-43.0,,,25996.0,42898.0
2024-01-20 08:00:00,,133873.0,,228091.0,94876.0,,341.0,9747.0,,,-57.0,,,24427.0,41863.0
2024-01-20 09:00:00,,135133.0,,229454.0,94983.0,,331.0,9602.0,,,-59.0,,,23999.0,40363.0
2024-01-20 10:00:00,,135602.0,,232659.0,94964.0,,351.0,10090.0,,,-60.0,,,24140.0,39387.0
2024-01-20 11:00:00,,135414.0,,238615.0,94992.0,,326.0,10844.0,,,-98.0,,,26498.0,39247.0
2024-01-20 12:00:00,,136777.0,,247399.0,95024.0,,339.0,10884.0,,,-104.0,,,30165.0,40023.0
