period,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WNB,WND
2025-01-08 11:00:00,-65.0,134906.0,456.0,227872.0,97985.0,-1.0,3005.0,6015.0,877.0,-1.0,-67.0,-218.0,,29313.0,,47044.0
2025-01-08 12:00:00,86.0,137673.0,462.0,244815.0,98021.0,-1.0,3598.0,6035.0,1269.0,12.0,15.0,-210.0,,35067.0,,44940.0
2025-01-08 13:00:00,1193.0,140071.0,461.0,259574.0,98017.0,-1.0,3928.0,5980.0,1541.0,44.0,1758.0,-67.0,,39272.0,,42989.0
2025-01-08 14:00:00,2684.0,140210.0,459.0,256384.0,98016.0,-1.0,4215.0,7405.0,1567.0,148.0,9834.0,-16.0,,37529.0,,40126.0
2025-01-08 15:00:00,1087.0,138797.0,459.0,241972.0,97969.0,-1.0,3779.0,8450.0,866.0,349.0,23575.0,-197.0,,36337.0,,38208.0
2025-01-08 16:00:00,243.0,135809.0,463.0,227508.0,98001.0,-1.0,4035.0,9157.0,121.0,413.0,36303.0,-485.0,,34368.0,,35378.0
2025-01-08 17:00:00,73.0,131182.0,448.0,216318.0,98025.0,-1.0,4103.0,8824.0,-274.0,461.0,45682.0,-356.0,,29279.0,,33629.0
2025-01-08 18:00:00,-223.0,126946.0,444.0,208313.0,97907.0,-1.0,4232.0,6014.0,-856.0,482.0,52421.0,-385.0,,25850.0,,35510.0
2025-01-08 19:00:00,-261.0,123223.0,451.0,202577.0,97910.0,-1.0,4379.0,4162.0,-1012.0,499.0,55409.0,-589.0,,22719.0,,37314.0
2025-01-08 20:00:00,-255.0,121728.0,462.0,201352.0,97906.0,-1.0,4414.0,1961.0,-1006.0,486.0,55358.0,-1200.0,,21843.0,,37994.0
2025-01-08 21:00:00,-112.0,121436.0,453.0,207289.0,97962.0,0.0,4615.0,1074.0,-749.0,445.0,51191.0,-1352.0,,21748.0,,36959.0
2025-01-08 22:00:00,-5.0,124763.0,454.0,219344.0,98015.0,0.0,4182.0,990.0,-348.0,387.0,41949.0,-2167.0,,26230.0,,36620.0
2025-01-08 23:00:00,368.0,129333.0,457.0,235042.0,97960.0,0.0,4062.0,1611.0,560.0,173.0,28213.0,-696.0,,31198.0,,38830.0
2025-01-09 00:00:00,1279.0,132747.0,456.0,247735.0,97961.0,0.0,4214.0,2259.0,968.0,57.0,17295.0,-100.0,,36610.0,,43470.0
2025-01-09 01:00:00,2060.0,132966.0,460.0,252007.0,97969.0,-1.0,4213.0,5849.0,1141.0,133.0,9886.0,-107.0,,39694.0,,49566.0
2025-01-09 02:00:00,1688.0,132083.0,461.0,250696.0,97977.0,-1.0,3853.0,9744.0,762.0,117.0,2312.0,-109.0,,39585.0,,54205.0
2025-01-09 03:00:00,1262.0,130316.0,459.0,249415.0,97964.0,-1.0,3459.0,11117.0,263.0,76.0,573.0,-118.0,,36877.0,,54925.0
2025-01-09 04:00:00,552.0,128992.0,463.0,240966.0,97979.0,-1.0,2979.0,10204.0,-238.0,55.0,511.0,-192.0,,33552.0,,56849.0
2025-01-09 05:00:00,272.0,127853.0,466.0,230140.0,97962.0,-1.0,1149.0,9238.0,-626.0,41.0,328.0,-415.0,,30899.0,,56192.0
2025-01-09 06:00:00,124.0,125635.0,466.0,225054.0,97986.0,-1.0,2882.0,8530.0,-901.0,2.0,72.0,-711.0,,28513.0,,57906.0
2025-01-09 07:00:00,98.0,122819.0,469.0,222335.0,97983.0,-1.0,2864.0,6960.0,-702.0,0.0,-20.0,-1027.0,,26197.0,,58674.0
2025-01-09 08:00:00,30.0,119587.0,475.0,219717.0,97950.0,-1.0,2506.0,6424.0,-812.0,-2.0,-42.0,-1036.0,,24883.0,,57617.0
2025-01-09 09:00:00,-184.0,120015.0,468.0,221796.0,97959.0,-1.0,2497.0,5537.0,-441.0,-2.0,-49.0,-1311.0,,24074.0,,56031.0
2025-01-09 10:00:00,-259.0,122313.0,475.0,225707.0,97982.0,-1.0,2766.0,5732.0,82.0,-3.0,-67.0,-1292.0,,26614.0,,54852.0
2025-01-09 11:00:00,-272.0,123572.0,476.0,234788.0,97984.0,-1.0,2559.0,6698.0,858.0,-2.0,-68.0,-910.0,,31370.0,,53260.0
2025-01-09 12:00:00,2.0,126831.0,476.0,254356.0,98048.0,-1.0,2522.0,6520.0,1390.0,13.0,0.0,-239.0,,37051.0,,50444.0
2025-01-09 13:00:00,458.0,129083.0,474.0,266040.0,98002.0,-1.0,2536.0,7228.0,2519.0,30.0,2112.0,-97.0,,39046.0,,49347.0
2025-01-09 14:00:00,1147.0,129537.0,479.0,259049.0,97992.0,-1.0,2317.0,7678.0,2147.0,191.0,12160.0,-66.0,,37715.0,,50155.0
2025-01-09 15:00:00,862.0,127977.0,476.0,243632.0,97972.0,-1.0,1875.0,8220.0,912.0,460.0,25582.0,-49.0,,36391.0,,50690.0
2025-01-09 16:00:00,411.0,126440.0,477.0,229392.0,97946.0,-1.0,1344.0,9147.0,24.0,503.0,35815.0,-620.0,,33410.0,,49311.0
2025-01-09 17:00:00,39.0,123572.0,468.0,219398.0,97943.0,-1.0,1469.0,7940.0,-538.0,585.0,45029.0,-1575.0,,28277.0,,48552.0
2025-01-09 18:00:00,-122.0,121614.0,457.0,211335.0,97903.0,0.0,1644.0,3890.0,-1009.0,589.0,54276.0,-1331.0,,23860.0,,48642.0
2025-01-09 19:00:00,-11.0,118353.0,455.0,205893.0,97895.0,0.0,1580.0,2521.0,-1014.0,557.0,56300.0,-520.0,,22032.0,,49176.0
2025-01-09 20:00:00,-57.0,116319.0,452.0,204935.0,97851.0,0.0,1504.0,1796.0,-1329.0,472.0,53644.0,-432.0,,21528.0,,49305.0
2025-01-09 21:00:00,5.0,115840.0,450.0,211590.0,97885.0,0.0,1519.0,1127.0,-945.0,445.0,45602.0,-375.0,,22182.0,,49697.0
2025-01-09 22:00:00,151.0,120353.0,447.0,224401.0,97920.0,0.0,1523.0,628.0,-222.0,361.0,34409.0,-319.0,,25569.0,,52379.0
2025-01-09 23:00:00,430.0,125989.0,443.0,235785.0,97922.0,0.0,1990.0,1605.0,1052.0,128.0,24259.0,-167.0,,29385.0,,54448.0
2025-01-10 00:00:00,1348.0,130507.0,444.0,244887.0,97929.0,0.0,1931.0,3426.0,728.0,64.0,17151.0,-61.0,,33349.0,,56667.0
2025-01-10 01:00:00,1610.0,132035.0,452.0,246504.0,97922.0,0.0,1814.0,7223.0,1040.0,105.0,10184.0,-48.0,,36200.0,,59276.0
2025-01-10 02:00:00,1600.0,131644.0,459.0,244293.0,97932.0,0.0,1535.0,9608.0,856.0,44.0,2638.0,-82.0,,36358.0,,62902.0
2025-01-10 03:00:00,987.0,130657.0,461.0,240408.0,97786.0,0.0,1589.0,10855.0,472.0,45.0,290.0,-92.0,,34671.0,,64386.0
2025-01-10 04:00:00,802.0,128067.0,454.0,231423.0,97649.0,0.0,1281.0,9829.0,112.0,40.0,206.0,-84.0,,31972.0,,64365.0
2025-01-10 05:00:00,341.0,126939.0,461.0,224449.0,97910.0,0.0,2440.0,9090.0,-129.0,113.0,-42.0,-203.0,,28412.0,,61552.0
2025-01-10 06:00:00,226.0,123285.0,455.0,212612.0,97808.0,0.0,1272.0,8599.0,-261.0,33.0,-36.0,-375.0,,26607.0,,64766.0
2025-01-10 07:00:00,66.0,119958.0,457.0,208022.0,97862.0,0.0,1275.0,7387.0,-763.0,-2.0,34.0,-806.0,,24049.0,,66767.0
2025-01-10 08:00:00,-5.0,119384.0,459.0,207949.0,97892.0,0.0,1277.0,6340.0,-818.0,9.0,-47.0,-944.0,,21642.0,,67327.0
2025-01-10 09:00:00,-159.0,118788.0,462.0,207237.0,97900.0,0.0,1427.0,5780.0,-1029.0,-3.0,-67.0,-857.0,,22898.0,,67153.0
2025-01-10 10:00:00,-237.0,117610.0,462.0,206815.0,97943.0,0.0,1779.0,7155.0,-719.0,-2.0,-62.0,-657.0,,25009.0,,68119.0
2025-01-10 11:00:00,-254.0,116814.0,462.0,211022.0,98006.0,0.0,2994.0,8282.0,437.0,66.0,-65.0,-343.0,,27947.0,,68205.0
2025-01-10 12:00:00,20.0,119469.0,463.0,224419.0,98025.0,0.0,2923.0,8076.0,1122.0,13.0,-27.0,-191.0,,32315.0,,68129.0
2025-01-10 13:00:00,135.0,123064.0,463.0,232923.0,98021.0,0.0,2629.0,8001.0,1657.0,24.0,1188.0,-129.0,,36370.0,,68219.0
2025-01-10 14:00:00,1301.0,124977.0,468.0,229684.0,97986.0,0.0,2430.0,8355.0,1442.0,87.0,5842.0,-68.0,,37150.0,,67651.0
2025-01-10 15:00:00,843.0,126829.0,467.0,223506.0,97976.0,0.0,1499.0,9112.0,451.0,91.0,12797.0,-102.0,,36201.0,,65887.0
2025-01-10 16:00:00,281.0,126266.0,467.0,213278.0,97970.0,0.0,1197.0,10157.0,86.0,143.0,24035.0,-384.0,,33816.0,,64134.0
2025-01-10 17:00:00,338.0,125236.0,465.0,202336.0,97952.0,0.0,1098.0,8263.0,-62.0,229.0,35617.0,-628.0,,30030.0,,61205.0
2025-01-10 18:00:00,146.0,125027.0,462.0,199431.0,97909.0,0.0,1003.0,4290.0,-121.0,274.0,45312.0,-1056.0,,27967.0,,59017.0
2025-01-10 19:00:00,-22.0,124236.0,461.0,200728.0,97923.0,0.0,1004.0,1695.0,-485.0,277.0,46044.0,-762.0,,25578.0,,59604.0
2025-01-10 20:00:00,-34.0,123680.0,459.0,200673.0,97942.0,0.0,1002.0,760.0,-484.0,152.0,42347.0,-708.0,,25025.0,,60749.0
2025-01-10 21:00:00,-110.0,123091.0,460.0,204713.0,97960.0,0.0,1018.0,412.0,-33.0,120.0,39312.0,-953.0,,25446.0,,60417.0
2025-01-10 22:00:00,-127.0,124965.0,462.0,211368.0,97994.0,0.0,992.0,136.0,954.0,84.0,36885.0,-889.0,,27535.0,,57228.0
2025-01-10 23:00:00,-188.0,128135.0,462.0,218830.0,97975.0,0.0,1069.0,1439.0,1650.0,66.0,32037.0,-260.0,,29984.0,,52315.0
2025-01-11 00:00:00,1054.0,132529.0,460.0,231902.0,97985.0,0.0,1003.0,2428.0,1587.0,50.0,19166.0,-31.0,,32098.0,,47208.0
2025-01-11 01:00:00,2039.0,134119.0,464.0,234970.0,97980.0,0.0,930.0,6250.0,983.0,105.0,9805.0,-71.0,,33294.0,,47462.0
2025-01-11 02:00:00,1504.0,133178.0,461.0,228238.0,97840.0,0.0,938.0,10129.0,593.0,59.0,2240.0,-55.0,,32820.0,,50309.0
2025-01-11 03:00:00,1395.0,130505.0,468.0,221073.0,97686.0,0.0,929.0,12967.0,269.0,54.0,181.0,-59.0,,31691.0,,53118.0
2025-01-11 04:00:00,1125.0,126353.0,462.0,212389.0,97670.0,0.0,935.0,11981.0,-80.0,53.0,81.0,-63.0,,29161.0,,55282.0
2025-01-11 05:00:00,900.0,122289.0,461.0,207338.0,97561.0,0.0,1190.0,10124.0,-205.0,76.0,9.0,-80.0,,27312.0,,61138.0
2025-01-11 06:00:00,224.0,116382.0,464.0,197022.0,97675.0,0.0,290.0,9431.0,-204.0,36.0,108.0,-204.0,,24921.0,,60186.0
2025-01-11 07:00:00,259.0,112413.0,463.0,189737.0,97639.0,0.0,291.0,8146.0,-572.0,31.0,-63.0,-420.0,,24349.0,,64274.0
2025-01-11 08:00:00,102.0,110587.0,472.0,183501.0,97637.0,0.0,290.0,7442.0,-1006.0,34.0,-67.0,-561.0,,22801.0,,68417.0
2025-01-11 09:00:00,207.0,109657.0,468.0,180640.0,97518.0,0.0,298.0,6196.0,-867.0,26.0,-66.0,-1086.0,,22030.0,,70902.0
2025-01-11 10:00:00,112.0,109227.0,464.0,180353.0,97479.0,0.0,299.0,6461.0,-776.0,12.0,-60.0,-701.0,,21710.0,,72979.0
2025-01-11 11:00:00,-2.0,112247.0,469.0,181470.0,97415.0,0.0,297.0,5924.0,-495.0,-3.0,-65.0,-455.0,,22147.0,,73773.0
2025-01-11 12:00:00,171.0,114477.0,467.0,185860.0,97439.0,0.0,296.0,5526.0,-132.0,13.0,-46.0,-109.0,,24127.0,,75239.0
2025-01-11 13:00:00,846.0,116371.0,465.0,189919.0,97406.0,0.0,292.0,5395.0,353.0,9.0,111.0,-82.0,,27459.0,,76079.0
2025-01-11 14:00:00,1494.0,118725.0,465.0,196011.0,97438.0,0.0,292.0,5956.0,541.0,9.0,2096.0,-182.0,,29201.0,,76934.0
2025-01-11 15:00:00,565.0,118940.0,470.0,191131.0,97507.0,0.0,292.0,7006.0,835.0,42.0,15988.0,-510.0,,29268.0,,75984.0
2025-01-11 16:00:00,279.0,117295.0,466.0,176807.0,97503.0,0.0,289.0,7712.0,590.0,75.0,36009.0,-770.0,,28505.0,,70917.0
2025-01-11 17:00:00,435.0,113821.0,467.0,165537.0,97484.0,0.0,290.0,6374.0,712.0,181.0,48768.0,-860.0,,25596.0,,68051.0
2025-01-11 18:00:00,65.0,110961.0,458.0,160099.0,97436.0,0.0,294.0,3000.0,404.0,277.0,60060.0,-810.0,,23336.0,,67888.0
2025-01-11 19:00:00,-211.0,106239.0,457.0,157714.0,97465.0,0.0,295.0,-349.0,276.0,235.0,62208.0,-1214.0,,21202.0,,68495.0
2025-01-11 20:00:00,-302.0,104067.0,455.0,157516.0,97420.0,0.0,293.0,-1787.0,-146.0,226.0,58945.0,-2329.0,,20934.0,,70293.0
2025-01-11 21:00:00,-270.0,103049.0,451.0,159276.0,97541.0,0.0,293.0,-2535.0,-46.0,261.0,53316.0,-2708.0,,20942.0,,69633.0
2025-01-11 22:00:00,-222.0,106877.0,446.0,164968.0,97640.0,0.0,291.0,-1385.0,9.0,314.0,45687.0,-1648.0,,23249.0,,68385.0
2025-01-11 23:00:00,189.0,112025.0,443.0,175659.0,97672.0,0.0,291.0,-81.0,240.0,201.0,32983.0,-486.0,,25918.0,,69860.0
2025-01-12 00:00:00,1834.0,119754.0,445.0,185264.0,97708.0,0.0,290.0,1939.0,274.0,50.0,18234.0,-71.0,,28540.0,,71924.0
2025-01-12 01:00:00,1832.0,127012.0,440.0,186418.0,97701.0,0.0,295.0,6222.0,335.0,112.0,9519.0,-60.0,,31796.0,,73875.0
2025-01-12 02:00:00,929.0,127199.0,449.0,183408.0,97771.0,0.0,298.0,10047.0,412.0,56.0,2399.0,-89.0,,33043.0,,78391.0
2025-01-12 03:00:00,914.0,125494.0,446.0,180965.0,97893.0,0.0,297.0,12454.0,412.0,43.0,223.0,-114.0,,31670.0,,79279.0
2025-01-12 04:00:00,606.0,122594.0,451.0,177226.0,97818.0,0.0,299.0,12090.0,268.0,23.0,144.0,-48.0,,31358.0,,80962.0
2025-01-12 05:00:00,358.0,121783.0,452.0,174209.0,97908.0,0.0,377.0,11296.0,159.0,-1.0,-3.0,-92.0,,28594.0,,78101.0
2025-01-12 06:00:00,231.0,115915.0,454.0,167807.0,97974.0,0.0,302.0,10787.0,-2.0,32.0,107.0,-218.0,,27815.0,,80918.0
2025-01-12 07:00:00,554.0,112730.0,455.0,168451.0,97920.0,0.0,305.0,9045.0,0.0,87.0,-50.0,-91.0,,26649.0,,79085.0
2025-01-12 08:00:00,346.0,111899.0,443.0,170450.0,97932.0,0.0,306.0,7805.0,0.0,83.0,-12.0,-412.0,,25707.0,,78497.0
2025-01-12 09:00:00,117.0,111446.0,458.0,171903.0,97957.0,0.0,310.0,6604.0,-2.0,64.0,-59.0,-878.0,,23746.0,,79296.0
2025-01-12 10:00:00,771.0,112896.0,446.0,176133.0,97934.0,0.0,306.0,6943.0,0.0,3.0,-60.0,-828.0,,23890.0,,77298.0
2025-01-12 11:00:00,392.0,114241.0,453.0,179409.0,97929.0,0.0,303.0,5910.0,374.0,-2.0,-63.0,-676.0,,26265.0,,77889.0
2025-01-12 12:00:00,537.0,114939.0,450.0,185115.0,98017.0,0.0,302.0,5696.0,727.0,13.0,-42.0,-191.0,,30218.0,,77916.0
2025-01-12 13:00:00,785.0,116535.0,453.0,191013.0,98038.0,0.0,297.0,5840.0,763.0,29.0,1980.0,-103.0,,32832.0,,78030.0
2025-01-12 14:00:00,1356.0,116112.0,449.0,186869.0,98012.0,0.0,297.0,6439.0,795.0,189.0,11191.0,-156.0,,32957.0,,78547.0
2025-01-12 15:00:00,813.0,113382.0,452.0,175037.0,98061.0,0.0,301.0,7372.0,357.0,385.0,28649.0,-554.0,,30991.0,,76139.0
2025-01-12 16:00:00,185.0,108149.0,454.0,160882.0,97981.0,0.0,298.0,7711.0,53.0,511.0,44778.0,-562.0,,27022.0,,71518.0
2025-01-12 17:00:00,-65.0,102009.0,449.0,147060.0,97809.0,0.0,299.0,5682.0,-258.0,574.0,54710.0,-1617.0,,23969.0,,72195.0
2025-01-12 18:00:00,-156.0,96475.0,446.0,140093.0,97723.0,0.0,297.0,2738.0,-731.0,549.0,63778.0,-2718.0,,22503.0,,72737.0
2025-01-12 19:00:00,-50.0,92622.0,447.0,139062.0,97729.0,0.0,296.0,472.0,-1101.0,557.0,66084.0,-1989.0,,21417.0,,71753.0
2025-01-12 20:00:00,-113.0,90308.0,442.0,141697.0,97789.0,0.0,293.0,-593.0,-1220.0,470.0,64085.0,-1608.0,,21054.0,,69847.0
2025-01-12 21:00:00,71.0,90215.0,433.0,148061.0,97863.0,0.0,296.0,-1330.0,-1185.0,501.0,59030.0,-1292.0,,20380.0,,67354.0
2025-01-12 22:00:00,95.0,94535.0,433.0,159248.0,97909.0,0.0,297.0,-1000.0,-534.0,324.0,49432.0,-650.0,,21081.0,,65870.0
2025-01-12 23:00:00,449.0,102703.0,436.0,176832.0,97892.0,0.0,294.0,-62.0,228.0,115.0,36015.0,-212.0,,25039.0,,63588.0
2025-01-13 00:00:00,1833.0,114982.0,442.0,193285.0,97898.0,0.0,298.0,1102.0,70.0,47.0,19685.0,-98.0,,29600.0,,60105.0
2025-01-13 01:00:00,2021.0,121637.0,442.0,198099.0,97864.0,0.0,299.0,5071.0,3.0,112.0,10427.0,-83.0,,34164.0,,59426.0
2025-01-13 02:00:00,1303.0,122756.0,452.0,195308.0,97866.0,0.0,300.0,10262.0,71.0,65.0,2349.0,-127.0,,34617.0,,61293.0
2025-01-13 03:00:00,996.0,121866.0,450.0,191258.0,97855.0,0.0,299.0,12683.0,68.0,69.0,167.0,-254.0,,33394.0,,63399.0
2025-01-13 04:00:00,725.0,118618.0,451.0,185839.0,97822.0,0.0,299.0,12691.0,74.0,47.0,319.0,-204.0,,31729.0,,63872.0
2025-01-13 05:00:00,373.0,116221.0,451.0,183472.0,97827.0,0.0,300.0,10937.0,72.0,40.0,100.0,-313.0,,30173.0,,61312.0
2025-01-13 06:00:00,6.0,112968.0,448.0,176745.0,97893.0,0.0,306.0,9482.0,-141.0,-2.0,52.0,-344.0,,27243.0,,62255.0
2025-01-13 07:00:00,78.0,112569.0,448.0,172037.0,97874.0,0.0,311.0,8431.0,-3.0,5.0,30.0,-1283.0,,24724.0,,61162.0
2025-01-13 08:00:00,31.0,112211.0,441.0,172359.0,97742.0,0.0,309.0,6664.0,-363.0,-2.0,-235.0,-1557.0,,23889.0,,60508.0
2025-01-13 09:00:00,-129.0,112222.0,419.0,174849.0,97784.0,0.0,310.0,5130.0,-366.0,-3.0,-175.0,-551.0,,22611.0,,59661.0
2025-01-13 10:00:00,-38.0,114493.0,424.0,181637.0,97746.0,0.0,306.0,5248.0,-365.0,-3.0,-237.0,-196.0,,22066.0,,58948.0
2025-01-13 11:00:00,33.0,117674.0,420.0,192410.0,97921.0,0.0,304.0,5207.0,-3.0,-2.0,-223.0,-281.0,,25745.0,,58315.0
2025-01-13 12:00:00,502.0,122553.0,418.0,209880.0,97864.0,0.0,302.0,4822.0,391.0,13.0,-118.0,-115.0,,30973.0,,56276.0
2025-01-13 13:00:00,2216.0,128018.0,426.0,223230.0,97751.0,0.0,301.0,5215.0,1302.0,12.0,1056.0,-252.0,,34646.0,,54085.0
2025-01-13 14:00:00,2561.0,131110.0,423.0,224427.0,97678.0,0.0,298.0,6490.0,1017.0,86.0,7331.0,-62.0,,35529.0,,51255.0
2025-01-13 15:00:00,1123.0,128901.0,423.0,213500.0,97592.0,0.0,296.0,7505.0,600.0,104.0,22680.0,-516.0,,34595.0,,49404.0
2025-01-13 16:00:00,433.0,124162.0,423.0,196936.0,97583.0,0.0,296.0,8794.0,469.0,148.0,41973.0,-714.0,,32945.0,,46631.0
2025-01-13 17:00:00,191.0,119257.0,418.0,187290.0,97612.0,0.0,303.0,7026.0,184.0,230.0,54157.0,-535.0,,27666.0,,43235.0
2025-01-13 18:00:00,-104.0,115367.0,405.0,177986.0,97675.0,0.0,312.0,3528.0,-128.0,276.0,64028.0,-747.0,,24462.0,,43701.0
2025-01-13 19:00:00,-191.0,110522.0,403.0,169922.0,97755.0,0.0,338.0,1341.0,-615.0,231.0,67598.0,-703.0,,22976.0,,46275.0
2025-01-13 20:00:00,-180.0,107101.0,410.0,167691.0,97683.0,0.0,340.0,605.0,-608.0,139.0,66966.0,-1096.0,,22579.0,,47130.0
2025-01-13 21:00:00,-115.0,106368.0,412.0,170700.0,97671.0,0.0,337.0,-377.0,-119.0,144.0,62140.0,-1903.0,,22552.0,,45653.0
2025-01-13 22:00:00,-153.0,110795.0,416.0,180228.0,97695.0,0.0,337.0,182.0,398.0,152.0,54595.0,-2681.0,,26096.0,,43237.0
2025-01-13 23:00:00,-59.0,117511.0,411.0,200532.0,97745.0,0.0,453.0,859.0,521.0,118.0,39906.0,-1056.0,,28673.0,,40681.0
2025-01-14 00:00:00,2024.0,126125.0,418.0,217942.0,97747.0,0.0,442.0,1849.0,621.0,53.0,21267.0,-83.0,,32786.0,,38928.0
2025-01-14 01:00:00,3791.0,130392.0,416.0,222467.0,97741.0,0.0,476.0,5986.0,518.0,100.0,10751.0,-87.0,,34664.0,,42700.0
2025-01-14 02:00:00,2958.0,129284.0,422.0,219108.0,97727.0,0.0,485.0,10312.0,381.0,145.0,2542.0,-134.0,,36927.0,,47961.0
2025-01-14 03:00:00,1056.0,126980.0,422.0,214990.0,97697.0,0.0,357.0,13270.0,315.0,76.0,372.0,-302.0,,34763.0,,53265.0
2025-01-14 04:00:00,542.0,122262.0,424.0,207293.0,97715.0,0.0,337.0,12885.0,263.0,47.0,147.0,-324.0,,33592.0,,57674.0
2025-01-14 05:00:00,371.0,114908.0,424.0,195162.0,97685.0,0.0,350.0,11164.0,-133.0,52.0,-73.0,-528.0,,31546.0,,62273.0
2025-01-14 06:00:00,87.0,114909.0,431.0,192745.0,97757.0,0.0,293.0,9960.0,-377.0,30.0,-18.0,-1049.0,,28526.0,,63240.0
2025-01-14 07:00:00,47.0,112776.0,426.0,190341.0,97732.0,0.0,295.0,7976.0,-2.0,33.0,-26.0,-965.0,,26196.0,,63377.0
2025-01-14 08:00:00,-52.0,112756.0,425.0,191186.0,97661.0,0.0,299.0,7030.0,-1.0,25.0,-153.0,-1754.0,,24427.0,,62274.0
2025-01-14 09:00:00,-132.0,113671.0,427.0,194494.0,97677.0,0.0,301.0,6449.0,-1.0,-2.0,-124.0,-1896.0,,23931.0,,61669.0
2025-01-14 10:00:00,-140.0,115790.0,430.0,202593.0,97700.0,0.0,663.0,5772.0,123.0,-1.0,-175.0,-1118.0,,24489.0,,60820.0
2025-01-14 11:00:00,-114.0,118404.0,426.0,213755.0,97896.0,0.0,1072.0,6488.0,323.0,-2.0,-153.0,-400.0,,28511.0,,60208.0
2025-01-14 12:00:00,193.0,124364.0,433.0,231908.0,97896.0,0.0,1122.0,6205.0,996.0,13.0,-116.0,-218.0,,34360.0,,57725.0
2025-01-14 13:00:00,1517.0,129708.0,429.0,246392.0,97911.0,0.0,811.0,6614.0,1601.0,30.0,2091.0,-100.0,,36468.0,,54138.0
2025-01-14 14:00:00,2967.0,130614.0,431.0,240187.0,97909.0,0.0,443.0,7679.0,1185.0,167.0,10343.0,-89.0,,37409.0,,52189.0
2025-01-14 15:00:00,1235.0,128338.0,431.0,224415.0,97853.0,0.0,490.0,8457.0,423.0,336.0,25688.0,-204.0,,37511.0,,49269.0
2025-01-14 16:00:00,601.0,125780.0,403.0,206660.0,97805.0,0.0,435.0,8521.0,135.0,470.0,42313.0,-361.0,,33658.0,,43699.0
2025-01-14 17:00:00,286.0,122675.0,416.0,193620.0,97796.0,0.0,375.0,6802.0,-351.0,637.0,54797.0,-482.0,,28487.0,,38938.0
2025-01-14 18:00:00,-158.0,118956.0,413.0,182284.0,97769.0,0.0,404.0,3347.0,-374.0,640.0,64934.0,-565.0,,25356.0,,37517.0
2025-01-14 19:00:00,37.0,117109.0,408.0,180051.0,97754.0,0.0,456.0,1282.0,-855.0,575.0,67201.0,-882.0,,22723.0,,35226.0
2025-01-14 20:00:00,-222.0,116275.0,410.0,181649.0,97724.0,0.0,470.0,145.0,-874.0,471.0,64895.0,-1526.0,,21594.0,,31482.0
2025-01-14 21:00:00,-84.0,117389.0,411.0,186095.0,97794.0,0.0,558.0,-305.0,-587.0,474.0,59848.0,-2370.0,,22224.0,,27838.0
2025-01-14 22:00:00,-59.0,120654.0,383.0,200922.0,97835.0,0.0,489.0,-71.0,77.0,344.0,50130.0,-2201.0,,25932.0,,25443.0
2025-01-14 23:00:00,11.0,125257.0,388.0,221245.0,97849.0,0.0,442.0,359.0,1106.0,128.0,35684.0,-992.0,,29683.0,,24566.0
2025-01-15 00:00:00,2239.0,131018.0,391.0,235995.0,97829.0,0.0,395.0,1425.0,1086.0,85.0,20322.0,-283.0,,33639.0,,25611.0
2025-01-15 01:00:00,3209.0,134611.0,409.0,239428.0,97826.0,0.0,366.0,5832.0,778.0,104.0,10529.0,-126.0,,35590.0,,29852.0
2025-01-15 02:00:00,1856.0,136172.0,416.0,236353.0,97867.0,0.0,296.0,10642.0,663.0,126.0,2706.0,-151.0,,37380.0,,34608.0
2025-01-15 03:00:00,830.0,135102.0,421.0,232086.0,97849.0,0.0,294.0,11632.0,534.0,130.0,257.0,-178.0,,34484.0,,37095.0
2025-01-15 04:00:00,388.0,132678.0,425.0,222282.0,97848.0,0.0,292.0,11478.0,393.0,48.0,293.0,-222.0,,32820.0,,37822.0
2025-01-15 05:00:00,178.0,127162.0,427.0,211342.0,97834.0,0.0,293.0,10635.0,57.0,31.0,14.0,-363.0,,29093.0,,40567.0
2025-01-15 06:00:00,174.0,129288.0,427.0,209893.0,97855.0,0.0,292.0,9924.0,15.0,-2.0,38.0,-733.0,,26147.0,,36601.0
2025-01-15 07:00:00,291.0,127689.0,434.0,209806.0,97842.0,0.0,296.0,8086.0,-237.0,-2.0,-23.0,-701.0,,24076.0,,34762.0
2025-01-15 08:00:00,126.0,126575.0,436.0,211415.0,97875.0,0.0,315.0,7130.0,-251.0,8.0,-16.0,-698.0,,22024.0,,33797.0
2025-01-15 09:00:00,69.0,127045.0,425.0,214102.0,97894.0,0.0,348.0,6565.0,-250.0,-2.0,-14.0,-626.0,,22597.0,,32775.0
2025-01-15 10:00:00,114.0,128565.0,427.0,219391.0,97900.0,0.0,635.0,6063.0,-109.0,-3.0,-12.0,-787.0,,23439.0,,32241.0
2025-01-15 11:00:00,16.0,130069.0,419.0,227380.0,97939.0,0.0,1387.0,6549.0,663.0,-2.0,-13.0,-695.0,,28789.0,,32763.0
2025-01-15 12:00:00,309.0,132687.0,424.0,244856.0,97957.0,0.0,1626.0,5671.0,1678.0,13.0,33.0,-545.0,,35593.0,,34845.0
2025-01-15 13:00:00,1487.0,134018.0,422.0,254612.0,97934.0,0.0,1212.0,6275.0,1931.0,15.0,2374.0,-427.0,,40045.0,,37561.0
2025-01-15 14:00:00,1600.0,132157.0,424.0,247181.0,97904.0,0.0,517.0,7466.0,1555.0,61.0,10716.0,-320.0,,39838.0,,41076.0
